food_closest_travel_times,physical_closest_dist,transport_closest_dist,education_closest_travel_times,worship_closest_travel_times,GEOID
420.6,0.14269745,5.410208,82.9,113.6,48201323200
420.6,0.14269745,5.410208,82.9,113.6,48201323300
420.6,0.14269745,5.410208,82.9,113.6,48201323400
340.3,1.1629939,6.5553417,64.6,185.8,48201323500
244.4,0.38768908,7.534016,35.9,111.0,48201323600
309.1,1.5563545,9.88243,68.6,317.7,48201323701
309.1,1.5563545,9.88243,68.6,317.7,48201323702
340.3,1.1629939,6.5553417,64.6,185.8,48201323801
340.3,1.1629939,6.5553417,64.6,185.8,48201323802
354.1,1.0803746,11.423233,417.1,576.2,48201323900
372.3,1.0000408,11.14709,435.3,594.4,48201324000
946.6,0.00022896433,10.317722,0.0,268.1,48201324100
266.8,1.0732304,6.237229,164.8,59.9,48201324200
529.9,0.6455976,2.5901732,147.6,52.5,48201330100
315.0,0.2444732,2.8569613,154.4,84.7,48201330200
165.9,0.2890571,2.1086996,167.0,230.9,48201330301
81.6,0.14683706,4.099758,59.0,34.8,48201330302
250.8,0.35365313,3.4914677,43.8,48.9,48201330303
218.7,1.7055062,2.3366814,113.7,71.0,48201330400
401.3,0.16329473,1.0016872,44.2,43.7,48201330500
380.9,0.62917006,0.3454481,102.6,60.8,48201330600
258.6,0.25014386,2.133476,106.6,128.0,48201330700
797.8,1.9112779,2.7483318,258.3,208.4,48201330800
533.2,1.0250571,2.274179,184.3,134.1,48201330900
240.8,0.8559268,3.3015196,49.3,10.5,48201331100
316.0,7.288919e-05,2.8972418,67.6,19.5,48201331200
392.4,0.5407181,2.4132733,70.9,47.4,48201331300
371.4,0.50422776,1.2689475,80.7,30.2,48201331400
525.4,0.12598926,1.2357244,67.9,1.1,48201331500
562.9,0.5144564,0.9517536,70.5,34.7,48201331601
