GEOID,COUNTYFP,INTPTLAT,INTPTLONG
48201522000,48201,29.826102,-95.5338208                                                                                                                                          
48201522100,48201,29.816512,-95.5352107                                                                                                                                                  
48201522201,48201,29.8085325,-95.5398873                                                                                                                                                
48201522202,48201,29.800453,-95.5378893                                                                                                                                                 
48201522301,48201,29.7902459,-95.5268985                                                                                                                                                
48201522302,48201,29.7894965,-95.5380653                                                                                                                                                  
48201522401,48201,29.7985786,-95.5493255                                                                                                                                                
48201522402,48201,29.7986981,-95.5586023                                                                                                                                                
48201522500,48201,29.7899543,-95.501186                                                                                                                                                 
48201530100,48201,29.8118287,-95.4524673                                                                                                                                         
48201530200,48201,29.8161831,-95.424873                                                                                                                                          
48201530300,48201,29.8175261,-95.3887898                                                                                                                                                
48201530400,48201,29.8261231,-95.3879776                                                                                                                                                
48201530500,48201,29.8372599,-95.3952684                                                                                                                                                
48201530600,48201,29.8313095,-95.4051974                                                                                                                                                
48201530700,48201,29.855665,-95.4056877                                                                                                                                                 
48201530800,48201,29.8534447,-95.4202191                                                                                                                                                
48201530900,48201,29.8359653,-95.4201472                                                                                                                                                
48201531000,48201,29.8251751,-95.4199886                                                                                                                                                
48201531100,48201,29.8245117,-95.4376743                                                                                                                                              
48201531200,48201,29.8271285,-95.4528622                                                                                                                                         
48201531300,48201,29.8231943,-95.463003                                                                                                                                           
48201531400,48201,29.8302031,-95.4709951                                                                                                                                                
48201531500,48201,29.8369083,-95.476414                                                                                                                                                 
48201531600,48201,29.838057,-95.4534791                                                                                                                                          
48201531700,48201,29.8357787,-95.435762                                                                                                                                                 
48201531800,48201,29.8534594,-95.4363437                                                                                                                                                
48201531900,48201,29.8529494,-95.4499189                                                                                                                                         
48201532001,48201,29.8568356,-95.4699308                                                                                                                                           
48201532002,48201,29.8443098,-95.4629524                                                                                                                                          
48201532100,48201,29.8447655,-95.4793216                                                                                                                                          
48201532200,48201,29.8569939,-95.4844214                                                                                                                                         
48201532300,48201,29.8566077,-95.5025134                                                                                                                                          
48201532400,48201,29.8697003,-95.5046102                                                                                                                                         
48201532501,48201,29.8876598,-95.5156503                                                                                                                                          
48201532502,48201,29.8863712,-95.4982807                                                                                                                                          
48201532600,48201,29.8916191,-95.4892092                                                                                                                                          
48201532700,48201,29.8765275,-95.4814196                                                                                                                                         
48201532800,48201,29.8714664,-95.4714738                                                                                                                                         
48201532900,48201,29.892596,-95.4731807                                                                                                                                                 
48201533000,48201,29.8895099,-95.4617414                                                                                                                                              
48201533100,48201,29.8764494,-95.4563662                                                                                                                                         
48201533200,48201,29.8668801,-95.4495929                                                                                                                                                
48201533300,48201,29.8746572,-95.4227943                                                                                                                                          
48201533400,48201,29.8935311,-95.4388402                                                                                                                                         
48201533500,48201,29.8923877,-95.4196267                                                                                                                                              
48201533600,48201,29.9058273,-95.425916                                                                                                                                          
48201533701,48201,29.9283098,-95.4284337                                                                                                                                        
48201533702,48201,29.9187465,-95.4384417                                                                                                                                                 
48201533801,48201,29.9045037,-95.4572206                                                                                                                                         
48201533802,48201,29.926121,-95.4677359                                                                                                                                           
48201533901,48201,29.9267033,-95.4876793                                                                                                                                                
48201533902,48201,29.9303913,-95.5011574                                                                                                                                                
48201534001,48201,29.9064322,-95.483956                                                                                                                                           
48201534002,48201,29.9082772,-95.5007247                                                                                                                                          
48201534003,48201,29.9302327,-95.5124902                                                                                                                                                
48201534100,48201,29.9170973,-95.5375312                                                                                                                                       
48201534201,48201,29.9127214,-95.5480759                                                                                                                                              
48201534202,48201,29.8893712,-95.5366809                                                                                                                                         
48201534203,48201,29.8730007,-95.5368807                                                                                                                                         
48201540100,48201,29.8577807,-95.5857186                                                                                                                                       
48201540200,48201,29.823358,-95.5697134                                                                                                                                           
48201540501,48201,29.8515955,-95.640867                                                                                                                                          
48201540502,48201,29.8460307,-95.6323937                                                                                                                                                
48201540601,48201,29.8608527,-95.6312708                                                                                                                                                
48201540602,48201,29.874683,-95.634718                                                                                                                                           
48201540700,48201,29.857098,-95.6131462                                                                                                                                          
48201540800,48201,29.8880933,-95.6022229                                                                                                                                         
48201540901,48201,29.8894857,-95.6244446                                                                                                                                         
48201540902,48201,29.892415,-95.6388351                                                                                                                                          
48201541001,48201,29.9146463,-95.6381838                                                                                                                                         
48201541002,48201,29.9230297,-95.6588784                                                                                                                                         
48201541003,48201,29.9256237,-95.6747697                                                                                                                                         
48201541100,48201,29.9007008,-95.6518575                                                                                                                                         
48201541201,48201,29.8935615,-95.6755299                                                                                                                                         
48201541202,48201,29.8887764,-95.6603448                                                                                                                                              
48201541203,48201,29.8888536,-95.6490812                                                                                                                                                
48201541300,48201,29.8737314,-95.6642745                                                                                                                                         
48201541400,48201,29.857911,-95.6566329                                                                                                                                                 
48201541500,48201,29.8567279,-95.6796231                                                                                                                                          
48201541601,48201,29.8408571,-95.6866543                                                                                                                                         
48201541602,48201,29.840973,-95.6584542                                                                                                                                               
48201541700,48201,29.8060714,-95.6603614                                                                                                                                        
48201541800,48201,29.7959432,-95.7037084                                                                                                                                         
48201541900,48201,29.8178196,-95.6967417                                                                                                                                         
48201542000,48201,29.816116,-95.7090108                                                                                                                                           
48201542101,48201,29.851452,-95.7055135                                                                                                                                          
48201542102,48201,29.8757415,-95.6968466                                                                                                                                              
48201542200,48201,29.8524543,-95.7477262                                                                                                                                         
48201542301,48201,29.820499,-95.7316493                                                                                                                                            
48201542302,48201,29.8092846,-95.7442577                                                                                                                                        
48201542400,48201,29.793221,-95.7357374                                                                                                                                                 
48201542500,48201,29.7934797,-95.7639381                                                                                                                                                
48201542600,48201,29.7936723,-95.7888374                                                                                                                                                
48201542700,48201,29.7925692,-95.8132146                                                                                                                                             
48201542800,48201,29.8239521,-95.8152034                                                                                                                                         
48201542900,48201,29.83869,-95.798507                                                                                                                                         
48201543001,48201,29.9394447,-95.7721324                                                                                                                                     
48201543002,48201,29.9386359,-95.6968202                                                                                                                                      
48201543003,48201,29.8860805,-95.701229                                                                                                                                           
48201543100,48201,29.9626481,-95.8506413                                                                                                                                     
48201543200,48201,29.8098912,-95.605573                                                                                                                                        
48201550100,48201,29.9446311,-95.4295895                                                                                                                                         
48201550200,48201,29.958337,-95.4269983                                                                                                                                               
48201550301,48201,29.9841485,-95.4266424                                                                                                                                              
48201550302,48201,30.005213,-95.4396816                                                                                                                                          
48201550401,48201,29.9877948,-95.4636014                                                                                                                                        
48201550402,48201,29.971241,-95.4465099                                                                                                                                            
48201550500,48201,29.9526294,-95.4466086                                                                                                                                          
48201550601,48201,29.9572629,-95.458552                                                                                                                                                 
48201550602,48201,29.944128,-95.4594405                                                                                                                                                 
48201550603,48201,29.9578566,-95.4713104                                                                                                                                          
48201550700,48201,29.9427007,-95.496592                                                                                                                                          
48201550800,48201,29.9509869,-95.4761029                                                                                                                                         
48201550900,48201,29.9571753,-95.4900389                                                                                                                                               
48201551000,48201,29.9697315,-95.4917709                                                                                                                                                
48201551100,48201,29.9785776,-95.4847659                                                                                                                                          
48201551200,48201,29.9735989,-95.5031677                                                                                                                                          
48201551300,48201,29.9502616,-95.5079947                                                                                                                                              
48201551400,48201,29.9625309,-95.5216718                                                                                                                                         
48201551500,48201,29.9392455,-95.5552356                                                                                                                                         
48201551600,48201,29.9292537,-95.566627                                                                                                                                            
48201551701,48201,29.9123513,-95.5766333                                                                                                                                          
48201551702,48201,29.9018874,-95.5603739                                                                                                                                            
48201551703,48201,29.9152568,-95.5627546                                                                                                                                         
48201551800,48201,29.8862932,-95.5645662                                                                                                                                        
48201551900,48201,29.900868,-95.5896269                                                                                                                                                 
48201552001,48201,29.9166463,-95.594847                                                                                                                                               
48201552002,48201,29.9132313,-95.6088331                                                                                                                                                
48201552101,48201,29.9234939,-95.6188028                                                                                                                                         
48201552102,48201,29.9380579,-95.6157981                                                                                                                                          
48201552103,48201,29.9382309,-95.624864                                                                                                                                               
48201552200,48201,29.9523563,-95.6385056                                                                                                                                         
48201552301,48201,29.9567545,-95.6135219                                                                                                                                          
48201552302,48201,29.9573232,-95.5953499                                                                                                                                         
48201552400,48201,29.9391654,-95.5962083                                                                                                                                           
48201552500,48201,29.9496323,-95.5744125                                                                                                                                          
48201552601,48201,29.9629845,-95.567918                                                                                                                                           
48201552602,48201,29.9754278,-95.5770636                                                                                                                                         
48201552700,48201,29.9785975,-95.5524575                                                                                                                                          
48201552800,48201,29.9810302,-95.5324862                                                                                                                                         
48201552900,48201,29.9934204,-95.5142763                                                                                                                                         
48201553001,48201,30.0019366,-95.4947839                                                                                                                                         
48201553002,48201,30.0121778,-95.4809464                                                                                                                                          
48201553100,48201,30.0183247,-95.4642559                                                                                                                                         
48201553200,48201,30.0313723,-95.4514632                                                                                                                                         
48201553300,48201,30.0258952,-95.4347051                                                                                                                                         
48201553401,48201,30.0424343,-95.4426933                                                                                                                                        
48201553402,48201,30.0527688,-95.4530135                                                                                                                                         
48201553403,48201,30.0590538,-95.4624926                                                                                                                                         
48201553500,48201,30.037378,-95.4753518                                                                                                                                          
48201553600,48201,30.0275998,-95.4925838                                                                                                                                         
48201553700,48201,30.0172559,-95.510313                                                                                                                                          
48201553801,48201,30.0430149,-95.5102012                                                                                                                                          
48201553802,48201,30.0340689,-95.5227212                                                                                                                                          
48201553900,48201,30.0280907,-95.5411987                                                                                                                                          
48201554001,48201,30.0103797,-95.5250906                                                                                                                                         
48201554002,48201,30.0017798,-95.5417573                                                                                                                                         
48201554101,48201,30.0226451,-95.5492621                                                                                                                                                 
48201554102,48201,30.0157646,-95.5538693                                                                                                                                         
48201554200,48201,30.0026058,-95.5712139                                                                                                                                        
48201554301,48201,29.9890785,-95.5943404                                                                                                                                         
48201554302,48201,29.974321,-95.6143116                                                                                                                                          
48201554401,48201,29.971209,-95.6529768                                                                                                                                        
48201554402,48201,29.992768,-95.6832165                                                                                                                                        
48201554403,48201,30.0015583,-95.7137011                                                                                                                                        
48201554501,48201,30.0099984,-95.6608651                                                                                                                                         
48201554502,48201,29.9897522,-95.6389888                                                                                                                                         
48201554600,48201,30.003665,-95.618923                                                                                                                                           
48201554700,48201,30.0002088,-95.5967317                                                                                                                                          
48201554801,48201,30.0429902,-95.5936491                                                                                                                                        
48201554802,48201,30.0742345,-95.5685845                                                                                                                                      
48201554901,48201,30.0824091,-95.5416666                                                                                                                                         
48201554902,48201,30.0975632,-95.520548                                                                                                                                         
48201554903,48201,30.060981,-95.5186675                                                                                                                                        
48201555000,48201,30.0638774,-95.4811656                                                                                                                                          
48201555100,48201,30.0757967,-95.4671038                                                                                                                                         
48201555200,48201,30.0968234,-95.4685384                                                                                                                                       
48201555301,48201,30.1234693,-95.5170643                                                                                                                                         
48201555302,48201,30.1432005,-95.5264772                                                                                                                                       
48201555303,48201,30.1348325,-95.5687953                                                                                                                                       
48201555401,48201,30.1074172,-95.6076922                                                                                                                                        
48201555402,48201,30.0924599,-95.6208005                                                                                                                                       
48201555501,48201,30.0739446,-95.6671513                                                                                                                                      
48201555502,48201,30.0393361,-95.6490426                                                                                                                                      
48201555600,48201,30.058696,-95.7296478                                                                                                                                       
48201555701,48201,30.009967,-95.740363                                                                                                                                          
48201555702,48201,30.0089781,-95.761355                                                                                                                                           
48201556000,48201,30.0775822,-95.8514753                                                                                                                                    
48201980000,48201,29.6471554,-95.2762041                                                                                                                                          
48201980100,48201,29.9853952,-95.3462109                                                                                                                                       
48291700100,48291,30.3322404,-95.1183608                                                                                                                                      
48291700200,48291,30.3583469,-95.0617437                                                                                                                                                
48291700300,48291,30.2355245,-95.0617095                                                                                                                                       
48291700400,48291,30.2569814,-94.9280902                                                                                                                                   
48291700500,48291,30.379299,-94.9149943                                                                                                                                    
48291700600,48291,30.3833977,-94.7507846                                                                                                                                   
48291700700,48291,30.182874,-94.7925653                                                                                                                                     
48291700800,48291,30.119448,-94.8855718                                                                                                                                      
48291700900,48291,30.0994028,-94.984444                                                                                                                                      
48291701000,48291,29.9770042,-94.9579703                                                                                                                                     
48291701100,48291,29.9556783,-94.84758                                                                                                                                      
48291701200,48291,29.9994216,-94.7634224                                                                                                                                    
48291701300,48291,30.1133641,-94.6115832                                                                                                                                     
48291701400,48291,29.9793921,-94.6118537                                                                                                                                     
48339690100,48339,30.113546,-95.7655908                                                                                                                                       
48339690201,48339,30.188247,-95.7756495                                                                                                                                       
48339690202,48339,30.1424087,-95.6880268                                                                                                                                       
48339690300,48339,30.2087606,-95.7291159                                                                                                                                      
48339690401,48339,30.244713,-95.6584923                                                                                                                                       
48339690402,48339,30.1772288,-95.6339805                                                                                                                                      
48339690500,48339,30.2397855,-95.5200466                                                                                                                                       
48339690601,48339,30.2165018,-95.522788                                                                                                                                         
48339690602,48339,30.1776027,-95.5707122                                                                                                                                       
48339690700,48339,30.2033571,-95.4702461                                                                                                                                       
48339690800,48339,30.1970184,-95.4925497                                                                                                                                                
48339690900,48339,30.1963892,-95.5159067                                                                                                                                                
48339691000,48339,30.1859296,-95.5126278                                                                                                                                                
48339691100,48339,30.1774963,-95.5153261                                                                                                                                                
48339691200,48339,30.168468,-95.4901918                                                                                                                                         
48339691301,48339,30.1638075,-95.5240844                                                                                                                                         
48339691302,48339,30.1515861,-95.4963819                                                                                                                                                 
48339691400,48339,30.1203508,-95.4704836                                                                                                                                       
48339691500,48339,30.1410047,-95.4757574                                                                                                                                         
48339691601,48339,30.1492303,-95.4593662                                                                                                                                                
48339691602,48339,30.1337524,-95.4504027                                                                                                                                         
48339691700,48339,30.1676548,-95.4634482                                                                                                                                         
48339691800,48339,30.151574,-95.4415748                                                                                                                                                 
48339691900,48339,30.131179,-95.4233018                                                                                                                                          
48339692001,48339,30.1411741,-95.3941883                                                                                                                                      
48339692002,48339,30.0818321,-95.3288195                                                                                                                                     
48339692100,48339,30.2025904,-95.4270238                                                                                                                                      
48339692200,48339,30.2189104,-95.3650345                                                                                                                                     
48339692300,48339,30.1059082,-95.2880677                                                                                                                                     
48339692400,48339,30.0802477,-95.2293766                                                                                                                                        
48339692500,48339,30.1185797,-95.1952039                                                                                                                                      
48339692601,48339,30.2046627,-95.2786158                                                                                                                                               
48339692602,48339,30.1610733,-95.2576758                                                                                                                                       
48339692700,48339,30.2084465,-95.2188203                                                                                                                                          
48339692801,48339,30.2200903,-95.1531016                                                                                                                                      
48339692802,48339,30.1613025,-95.1497364                                                                                                                                       
48339692900,48339,30.2867819,-95.19495                                                                                                                                        
48339693000,48339,30.3007441,-95.3105508                                                                                                                                      
48339693101,48339,30.3081116,-95.4420817                                                                                                                                         
48339693102,48339,30.2977923,-95.4169008                                                                                                                                               
48339693200,48339,30.2642068,-95.4327606                                                                                                                                               
48339693300,48339,30.2810881,-95.477584                                                                                                                                        
48339693400,48339,30.2995155,-95.4608278                                                                                                                                                
48339693500,48339,30.3241153,-95.4651507                                                                                                                                                
48339693600,48339,30.3157799,-95.4925612                                                                                                                                         
48339693700,48339,30.3489128,-95.5258268                                                                                                                                     
48339693800,48339,30.3639685,-95.4742686                                                                                                                                       
